,estacion,sentido,hora,categoria,cantidad
5934,ANDES,BOG-CHI,13,I,1539
5935,ANDES,BOG-CHI,14,I,1887
5936,ANDES,BOG-CHI,15,I,1566
5937,ANDES,BOG-CHI,16,I,1241
5938,ANDES,BOG-CHI,17,I,1855
5939,ANDES,BOG-CHI,18,I,1984
5940,ANDES,BOG-CHI,19,I,1694
5941,ANDES,BOG-CHI,20,I,1758
5942,ANDES,BOG-CHI,21,I,1185
5943,ANDES,BOG-CHI,22,I,742
5944,ANDES,BOG-CHI,23,I,387
5945,ANDES,BOG-CHI,0,II,6
5946,ANDES,BOG-CHI,1,II,2
5947,ANDES,BOG-CHI,2,II,2
5948,ANDES,BOG-CHI,3,II,4
5949,ANDES,BOG-CHI,4,II,17
5950,ANDES,BOG-CHI,5,II,75
5951,ANDES,BOG-CHI,6,II,221
5952,ANDES,BOG-CHI,7,II,190
5953,ANDES,BOG-CHI,8,II,153
5954,ANDES,BOG-CHI,9,II,134
5955,ANDES,BOG-CHI,10,II,120
5956,ANDES,BOG-CHI,11,II,115
5957,ANDES,BOG-CHI,12,II,124
5958,ANDES,BOG-CHI,13,II,132
5959,ANDES,BOG-CHI,14,II,109
5960,ANDES,BOG-CHI,15,II,130
5961,ANDES,BOG-CHI,16,II,138
5962,ANDES,BOG-CHI,17,II,153
5963,ANDES,BOG-CHI,18,II,143
5964,ANDES,BOG-CHI,19,II,116
5965,ANDES,BOG-CHI,20,II,81
5966,ANDES,BOG-CHI,21,II,62
5967,ANDES,BOG-CHI,22,II,34
5968,ANDES,BOG-CHI,23,II,13
5969,ANDES,BOG-CHI,0,III,29
5970,ANDES,BOG-CHI,1,III,30
5971,ANDES,BOG-CHI,2,III,22
5972,ANDES,BOG-CHI,3,III,38
5973,ANDES,BOG-CHI,4,III,97
5974,ANDES,BOG-CHI,5,III,70
5975,ANDES,BOG-CHI,6,III,100
5976,ANDES,BOG-CHI,7,III,117
5977,ANDES,BOG-CHI,8,III,115
5978,ANDES,BOG-CHI,9,III,138
5979,ANDES,BOG-CHI,10,III,110
5980,ANDES,BOG-CHI,11,III,130
5981,ANDES,BOG-CHI,12,III,135
5982,ANDES,BOG-CHI,13,III,108
5983,ANDES,BOG-CHI,14,III,108
5984,ANDES,BOG-CHI,15,III,95
5985,ANDES,BOG-CHI,16,III,92
5986,ANDES,BOG-CHI,17,III,118
5987,ANDES,BOG-CHI,18,III,67
5988,ANDES,BOG-CHI,19,III,73
5989,ANDES,BOG-CHI,20,III,65
5990,ANDES,BOG-CHI,21,III,56
5991,ANDES,BOG-CHI,22,III,41
5992,ANDES,BOG-CHI,23,III,44
5993,ANDES,BOG-CHI,0,IV,18
5994,ANDES,BOG-CHI,1,IV,15
5995,ANDES,BOG-CHI,2,IV,21
5996,ANDES,BOG-CHI,3,IV,23
5997,ANDES,BOG-CHI,4,IV,30
5998,ANDES,BOG-CHI,5,IV,39
5999,ANDES,BOG-CHI,6,IV,40
6000,ANDES,BOG-CHI,7,IV,26
6001,ANDES,BOG-CHI,8,IV,22
6002,ANDES,BOG-CHI,9,IV,43
6003,ANDES,BOG-CHI,10,IV,50
6004,ANDES,BOG-CHI,11,IV,45
6005,ANDES,BOG-CHI,12,IV,57
6006,ANDES,BOG-CHI,13,IV,45
6007,ANDES,BOG-CHI,14,IV,39
6008,ANDES,BOG-CHI,15,IV,22
6009,ANDES,BOG-CHI,16,IV,51
6010,ANDES,BOG-CHI,17,IV,48
6011,ANDES,BOG-CHI,18,IV,34
6012,ANDES,BOG-CHI,19,IV,32
6013,ANDES,BOG-CHI,20,IV,31
6014,ANDES,BOG-CHI,21,IV,26
6015,ANDES,BOG-CHI,22,IV,17
6016,ANDES,BOG-CHI,23,IV,17
6017,ANDES,BOG-CHI,0,V,6
6018,ANDES,BOG-CHI,1,V,4
6019,ANDES,BOG-CHI,2,V,4
6020,ANDES,BOG-CHI,3,V,10
6021,ANDES,BOG-CHI,4,V,22
6022,ANDES,BOG-CHI,5,V,20
6023,ANDES,BOG-CHI,6,V,23
6024,ANDES,BOG-CHI,7,V,13
6025,ANDES,BOG-CHI,8,V,22
6026,ANDES,BOG-CHI,9,V,20
6027,ANDES,BOG-CHI,10,V,19
6028,ANDES,BOG-CHI,11,V,19
6029,ANDES,BOG-CHI,12,V,18
6030,ANDES,BOG-CHI,13,V,21
6031,ANDES,BOG-CHI,14,V,22
6032,ANDES,BOG-CHI,15,V,21
6033,ANDES,BOG-CHI,16,V,14
6034,ANDES,BOG-CHI,17,V,18
6035,ANDES,BOG-CHI,18,V,13
6036,ANDES,BOG-CHI,19,V,9
6037,ANDES,BOG-CHI,20,V,10
6038,ANDES,BOG-CHI,21,V,9
6039,ANDES,BOG-CHI,22,V,5
6040,ANDES,BOG-CHI,23,V,5
6041,ANDES,BOG-CHI,0,VI,9
6042,ANDES,BOG-CHI,1,VI,17
6043,ANDES,BOG-CHI,2,VI,4
6044,ANDES,BOG-CHI,3,VI,10
6045,ANDES,BOG-CHI,4,VI,20
6046,ANDES,BOG-CHI,5,VI,25
6047,ANDES,BOG-CHI,6,VI,16
6048,ANDES,BOG-CHI,7,VI,9
6049,ANDES,BOG-CHI,8,VI,11
6050,ANDES,BOG-CHI,9,VI,23
6051,ANDES,BOG-CHI,10,VI,18
6052,ANDES,BOG-CHI,11,VI,24
6053,ANDES,BOG-CHI,12,VI,31
6054,ANDES,BOG-CHI,13,VI,22
6055,ANDES,BOG-CHI,14,VI,30
6056,ANDES,BOG-CHI,15,VI,25
6057,ANDES,BOG-CHI,16,VI,36
6058,ANDES,BOG-CHI,17,VI,23
6059,ANDES,BOG-CHI,18,VI,21
6060,ANDES,BOG-CHI,19,VI,30
6061,ANDES,BOG-CHI,20,VI,23
6062,ANDES,BOG-CHI,21,VI,14
6063,ANDES,BOG-CHI,22,VI,18
6064,ANDES,BOG-CHI,23,VI,14
6065,ANDES,BOG-CHI,0,VII,23
6066,ANDES,BOG-CHI,1,VII,19
6067,ANDES,BOG-CHI,2,VII,19
6068,ANDES,BOG-CHI,3,VII,12
6069,ANDES,BOG-CHI,4,VII,42
6070,ANDES,BOG-CHI,5,VII,32
6071,ANDES,BOG-CHI,6,VII,25
6072,ANDES,BOG-CHI,7,VII,10
6073,ANDES,BOG-CHI,8,VII,18
6074,ANDES,BOG-CHI,9,VII,19
6075,ANDES,BOG-CHI,10,VII,32
6076,ANDES,BOG-CHI,11,VII,28
6077,ANDES,BOG-CHI,12,VII,39
6078,ANDES,BOG-CHI,13,VII,35
6079,ANDES,BOG-CHI,14,VII,36
6080,ANDES,BOG-CHI,15,VII,36
6081,ANDES,BOG-CHI,16,VII,54
6082,ANDES,BOG-CHI,17,VII,37
6083,ANDES,BOG-CHI,18,VII,22
6084,ANDES,BOG-CHI,19,VII,32
6085,ANDES,BOG-CHI,20,VII,22
6086,ANDES,BOG-CHI,21,VII,26
6087,ANDES,BOG-CHI,22,VII,28
6088,ANDES,BOG-CHI,23,VII,30
6089,FUSCA,BOG-CHI,0,I,1
6090,FUSCA,BOG-CHI,3,I,6
6091,FUSCA,BOG-CHI,4,I,11
6092,FUSCA,BOG-CHI,5,I,92
6093,FUSCA,BOG-CHI,6,I,349
6094,FUSCA,BOG-CHI,7,I,439
6095,FUSCA,BOG-CHI,8,I,311
6096,FUSCA,BOG-CHI,9,I,207
6097,FUSCA,BOG-CHI,10,I,158
6098,FUSCA,BOG-CHI,11,I,171
6099,FUSCA,BOG-CHI,12,I,183
6100,FUSCA,BOG-CHI,13,I,173
6101,FUSCA,BOG-CHI,14,I,173
6102,FUSCA,BOG-CHI,15,I,286
6103,FUSCA,BOG-CHI,16,I,290
6104,FUSCA,BOG-CHI,17,I,241
6105,FUSCA,BOG-CHI,18,I,195
6106,FUSCA,BOG-CHI,19,I,129
6107,FUSCA,BOG-CHI,20,I,106
6108,FUSCA,BOG-CHI,21,I,43
6109,FUSCA,BOG-CHI,22,I,19
6110,FUSCA,BOG-CHI,23,I,8
6111,FUSCA,BOG-CHI,5,II,7
6112,FUSCA,BOG-CHI,6,II,14
6113,FUSCA,BOG-CHI,7,II,22
6114,FUSCA,BOG-CHI,8,II,2
6115,FUSCA,BOG-CHI,10,II,2
6116,FUSCA,BOG-CHI,12,II,3
6117,FUSCA,BOG-CHI,13,II,2
6118,FUSCA,BOG-CHI,14,II,5
6119,FUSCA,BOG-CHI,15,II,15
6120,FUSCA,BOG-CHI,16,II,5
6121,FUSCA,BOG-CHI,18,II,1
6122,FUSCA,BOG-CHI,21,II,1
6123,FUSCA,BOG-CHI,0,III,1
6124,FUSCA,BOG-CHI,5,III,1
6125,FUSCA,BOG-CHI,6,III,10
6126,FUSCA,BOG-CHI,7,III,12
6127,FUSCA,BOG-CHI,8,III,10
6128,FUSCA,BOG-CHI,9,III,6
6129,FUSCA,BOG-CHI,10,III,8
6130,FUSCA,BOG-CHI,11,III,8
6131,FUSCA,BOG-CHI,12,III,6
6132,FUSCA,BOG-CHI,13,III,3
6133,FUSCA,BOG-CHI,14,III,5
6134,FUSCA,BOG-CHI,15,III,3
6135,FUSCA,BOG-CHI,16,III,4
6136,FUSCA,BOG-CHI,17,III,6
6137,FUSCA,BOG-CHI,18,III,1
6138,FUSCA,BOG-CHI,19,III,1
6139,FUSCA,BOG-CHI,20,III,1
6140,FUSCA,BOG-CHI,21,III,2
6141,FUSCA,BOG-CHI,3,IV,1
6142,FUSCA,BOG-CHI,4,IV,5
6143,FUSCA,BOG-CHI,5,IV,4
6144,FUSCA,BOG-CHI,6,IV,9
6145,FUSCA,BOG-CHI,7,IV,7
6146,FUSCA,BOG-CHI,8,IV,4
6147,FUSCA,BOG-CHI,9,IV,9
6148,FUSCA,BOG-CHI,10,IV,3
6149,FUSCA,BOG-CHI,11,IV,3
6150,FUSCA,BOG-CHI,12,IV,2
6151,FUSCA,BOG-CHI,13,IV,3
6152,FUSCA,BOG-CHI,14,IV,5
6153,FUSCA,BOG-CHI,15,IV,6
6154,FUSCA,BOG-CHI,17,IV,3
6155,FUSCA,BOG-CHI,19,IV,1
6156,FUSCA,BOG-CHI,22,IV,1
6157,FUSCA,BOG-CHI,4,V,1
6158,FUSCA,BOG-CHI,5,V,3
6159,FUSCA,BOG-CHI,6,V,2
6160,FUSCA,BOG-CHI,7,V,2
6161,FUSCA,BOG-CHI,8,V,1
6162,FUSCA,BOG-CHI,9,V,2
6163,FUSCA,BOG-CHI,10,V,4
6164,FUSCA,BOG-CHI,14,V,3
6165,FUSCA,BOG-CHI,22,V,1
6166,FUSCA,BOG-CHI,7,VII,1
6167,FUSCA,BOG-CHI,9,VII,1
6168,UNISABANA,BOG-CHI,1,V,2
6169,UNISABANA,BOG-CHI,2,V,2
6170,UNISABANA,BOG-CHI,3,V,1
6171,UNISABANA,BOG-CHI,4,V,4
6172,UNISABANA,BOG-CHI,5,V,6
6173,UNISABANA,BOG-CHI,6,V,5
6174,UNISABANA,BOG-CHI,7,V,2
6175,UNISABANA,BOG-CHI,8,V,5
6176,UNISABANA,BOG-CHI,9,V,4
6177,UNISABANA,BOG-CHI,10,V,7
6178,UNISABANA,BOG-CHI,11,V,4
6179,UNISABANA,BOG-CHI,12,V,6
6180,UNISABANA,BOG-CHI,13,V,2
6181,UNISABANA,BOG-CHI,14,V,9
6182,UNISABANA,BOG-CHI,15,V,8
6183,UNISABANA,BOG-CHI,16,V,3
6184,UNISABANA,BOG-CHI,17,V,3
6185,UNISABANA,BOG-CHI,18,V,3
6186,UNISABANA,BOG-CHI,19,V,1
6187,UNISABANA,BOG-CHI,20,V,1
6188,UNISABANA,BOG-CHI,21,V,5
6189,UNISABANA,BOG-CHI,22,V,4
6190,UNISABANA,BOG-CHI,1,VI,1
6191,UNISABANA,BOG-CHI,2,VI,1
6192,UNISABANA,BOG-CHI,3,VI,4
6193,UNISABANA,BOG-CHI,4,VI,2
6194,UNISABANA,BOG-CHI,5,VI,3
6195,UNISABANA,BOG-CHI,7,VI,2
6196,UNISABANA,BOG-CHI,8,VI,1
6197,UNISABANA,BOG-CHI,9,VI,1
6198,UNISABANA,BOG-CHI,10,VI,3
6199,UNISABANA,BOG-CHI,11,VI,2
6200,UNISABANA,BOG-CHI,12,VI,4
6201,UNISABANA,BOG-CHI,13,VI,10
6202,UNISABANA,BOG-CHI,14,VI,6
6203,UNISABANA,BOG-CHI,15,VI,4
6204,UNISABANA,BOG-CHI,16,VI,5
6205,UNISABANA,BOG-CHI,17,VI,4
6206,UNISABANA,BOG-CHI,18,VI,3
6207,UNISABANA,BOG-CHI,19,VI,4
6208,UNISABANA,BOG-CHI,20,VI,3
6209,UNISABANA,BOG-CHI,21,VI,3
6210,UNISABANA,BOG-CHI,22,VI,6
6211,UNISABANA,BOG-CHI,23,VI,2
6212,UNISABANA,BOG-CHI,0,VII,3
6213,UNISABANA,BOG-CHI,1,VII,2
6214,UNISABANA,BOG-CHI,2,VII,2
6215,UNISABANA,BOG-CHI,3,VII,4
6216,UNISABANA,BOG-CHI,4,VII,2
6217,UNISABANA,BOG-CHI,5,VII,8
6218,UNISABANA,BOG-CHI,6,VII,3
6219,UNISABANA,BOG-CHI,7,VII,3
6220,UNISABANA,BOG-CHI,8,VII,4
6221,UNISABANA,BOG-CHI,9,VII,6
6222,UNISABANA,BOG-CHI,10,VII,2
6223,UNISABANA,BOG-CHI,11,VII,4
6224,UNISABANA,BOG-CHI,12,VII,10
6225,UNISABANA,BOG-CHI,13,VII,9
6226,UNISABANA,BOG-CHI,14,VII,12
6227,UNISABANA,BOG-CHI,15,VII,6
6228,UNISABANA,BOG-CHI,16,VII,8
6229,UNISABANA,BOG-CHI,17,VII,5
6230,UNISABANA,BOG-CHI,18,VII,6
6231,UNISABANA,BOG-CHI,19,VII,3
6232,UNISABANA,BOG-CHI,20,VII,4
6233,UNISABANA,BOG-CHI,21,VII,7
6234,UNISABANA,BOG-CHI,22,VII,1
6235,UNISABANA,BOG-CHI,23,VII,4
6236,ANDES,BOG-CHI,0,I,3
6237,ANDES,BOG-CHI,5,I,1
6238,ANDES,BOG-CHI,17,I,1300
6239,ANDES,BOG-CHI,18,I,800
6240,ANDES,BOG-CHI,0,I,247
6241,ANDES,BOG-CHI,1,I,146
6242,ANDES,BOG-CHI,2,I,104
6243,ANDES,BOG-CHI,3,I,206
6244,ANDES,BOG-CHI,4,I,506
6245,ANDES,BOG-CHI,5,I,1368
6246,ANDES,BOG-CHI,6,I,1790
6247,ANDES,BOG-CHI,7,I,1400
6248,ANDES,BOG-CHI,8,I,1451
6249,ANDES,BOG-CHI,9,I,1344
6250,ANDES,BOG-CHI,10,I,1517
6251,ANDES,BOG-CHI,11,I,1561
6252,ANDES,BOG-CHI,12,I,1263
6253,ANDES,BOG-CHI,13,I,1723
6254,ANDES,BOG-CHI,14,I,2113
6255,ANDES,BOG-CHI,15,I,1934
6256,ANDES,BOG-CHI,16,I,2005
6257,ANDES,BOG-CHI,17,I,2189
6258,ANDES,BOG-CHI,18,I,1737
6259,ANDES,BOG-CHI,19,I,1991
6260,ANDES,BOG-CHI,20,I,2228
6261,ANDES,BOG-CHI,21,I,2006
6262,ANDES,BOG-CHI,22,I,1211
6263,ANDES,BOG-CHI,23,I,969
6264,ANDES,BOG-CHI,0,II,8
6265,ANDES,BOG-CHI,1,II,2
6266,ANDES,BOG-CHI,2,II,2
6267,ANDES,BOG-CHI,3,II,4
6268,ANDES,BOG-CHI,4,II,19
6269,ANDES,BOG-CHI,5,II,119
6270,ANDES,BOG-CHI,6,II,239
6271,ANDES,BOG-CHI,7,II,166
6272,ANDES,BOG-CHI,8,II,159
6273,ANDES,BOG-CHI,9,II,118
6274,ANDES,BOG-CHI,10,II,122
6275,ANDES,BOG-CHI,11,II,113
6276,ANDES,BOG-CHI,12,II,121
6277,ANDES,BOG-CHI,13,II,131
6278,ANDES,BOG-CHI,14,II,118
6279,ANDES,BOG-CHI,15,II,134
6280,ANDES,BOG-CHI,16,II,158
6281,ANDES,BOG-CHI,17,II,167
6282,ANDES,BOG-CHI,18,II,152
6283,ANDES,BOG-CHI,19,II,113
6284,ANDES,BOG-CHI,20,II,99
6285,ANDES,BOG-CHI,21,II,96
6286,ANDES,BOG-CHI,22,II,41
6287,ANDES,BOG-CHI,23,II,33
6288,ANDES,BOG-CHI,0,III,33
6289,ANDES,BOG-CHI,1,III,32
6290,ANDES,BOG-CHI,2,III,20
6291,ANDES,BOG-CHI,3,III,33
6292,ANDES,BOG-CHI,4,III,72
6293,ANDES,BOG-CHI,5,III,145
6294,ANDES,BOG-CHI,6,III,117
6295,ANDES,BOG-CHI,7,III,110
6296,ANDES,BOG-CHI,8,III,157
6297,ANDES,BOG-CHI,9,III,100
6298,ANDES,BOG-CHI,10,III,110
6299,ANDES,BOG-CHI,11,III,140
6300,ANDES,BOG-CHI,12,III,149
6301,ANDES,BOG-CHI,13,III,125
6302,ANDES,BOG-CHI,14,III,106
6303,ANDES,BOG-CHI,15,III,93
6304,ANDES,BOG-CHI,16,III,139
6305,ANDES,BOG-CHI,17,III,78
6306,ANDES,BOG-CHI,18,III,32
6307,ANDES,BOG-CHI,19,III,59
6308,ANDES,BOG-CHI,20,III,53
6309,ANDES,BOG-CHI,21,III,36
6310,ANDES,BOG-CHI,22,III,106
6311,ANDES,BOG-CHI,23,III,98
6312,ANDES,BOG-CHI,0,IV,26
6313,ANDES,BOG-CHI,1,IV,20
6314,ANDES,BOG-CHI,2,IV,20
6315,ANDES,BOG-CHI,3,IV,23
6316,ANDES,BOG-CHI,4,IV,25
6317,ANDES,BOG-CHI,5,IV,52
6318,ANDES,BOG-CHI,6,IV,33
6319,ANDES,BOG-CHI,7,IV,19
6320,ANDES,BOG-CHI,8,IV,27
6321,ANDES,BOG-CHI,9,IV,42
6322,ANDES,BOG-CHI,10,IV,55
6323,ANDES,BOG-CHI,11,IV,60
6324,ANDES,BOG-CHI,12,IV,55
6325,ANDES,BOG-CHI,13,IV,58
6326,ANDES,BOG-CHI,14,IV,46
6327,ANDES,BOG-CHI,15,IV,36
6328,ANDES,BOG-CHI,16,IV,47
6329,ANDES,BOG-CHI,17,IV,24
6330,ANDES,BOG-CHI,18,IV,5
6331,ANDES,BOG-CHI,19,IV,9
6332,ANDES,BOG-CHI,20,IV,10
6333,ANDES,BOG-CHI,21,IV,8
6334,ANDES,BOG-CHI,22,IV,43
6335,ANDES,BOG-CHI,23,IV,48
6336,ANDES,BOG-CHI,0,V,4
6337,ANDES,BOG-CHI,1,V,5
6338,ANDES,BOG-CHI,2,V,3
6339,ANDES,BOG-CHI,3,V,9
6340,ANDES,BOG-CHI,4,V,20
6341,ANDES,BOG-CHI,5,V,36
6342,ANDES,BOG-CHI,6,V,28
6343,ANDES,BOG-CHI,7,V,6
6344,ANDES,BOG-CHI,8,V,12
6345,ANDES,BOG-CHI,9,V,21
6346,ANDES,BOG-CHI,10,V,30
6347,ANDES,BOG-CHI,11,V,24
6348,ANDES,BOG-CHI,12,V,20
6349,ANDES,BOG-CHI,13,V,25
6350,ANDES,BOG-CHI,14,V,23
6351,ANDES,BOG-CHI,15,V,11
6352,ANDES,BOG-CHI,16,V,31
6353,ANDES,BOG-CHI,17,V,3
6354,ANDES,BOG-CHI,18,V,4
6355,ANDES,BOG-CHI,19,V,7
6356,ANDES,BOG-CHI,21,V,4
6357,ANDES,BOG-CHI,22,V,8
6358,ANDES,BOG-CHI,23,V,17
6359,ANDES,BOG-CHI,0,VI,18
6360,ANDES,BOG-CHI,1,VI,8
6361,ANDES,BOG-CHI,2,VI,7
6362,ANDES,BOG-CHI,3,VI,14
6363,ANDES,BOG-CHI,4,VI,28
6364,ANDES,BOG-CHI,5,VI,19
6365,ANDES,BOG-CHI,6,VI,22
6366,ANDES,BOG-CHI,7,VI,11
6367,ANDES,BOG-CHI,8,VI,24
6368,ANDES,BOG-CHI,9,VI,15
6369,ANDES,BOG-CHI,10,VI,24
6370,ANDES,BOG-CHI,11,VI,25
6371,ANDES,BOG-CHI,12,VI,34
6372,ANDES,BOG-CHI,13,VI,36
6373,ANDES,BOG-CHI,14,VI,26
6374,ANDES,BOG-CHI,15,VI,25
6375,ANDES,BOG-CHI,16,VI,40
6376,ANDES,BOG-CHI,17,VI,18
6377,ANDES,BOG-CHI,18,VI,3
6378,ANDES,BOG-CHI,19,VI,5
6379,ANDES,BOG-CHI,20,VI,5
6380,ANDES,BOG-CHI,21,VI,8
6381,ANDES,BOG-CHI,22,VI,27
6382,ANDES,BOG-CHI,23,VI,53
6383,ANDES,BOG-CHI,0,VII,19
6384,ANDES,BOG-CHI,1,VII,19
6385,ANDES,BOG-CHI,2,VII,21
6386,ANDES,BOG-CHI,3,VII,30
6387,ANDES,BOG-CHI,4,VII,36
6388,ANDES,BOG-CHI,5,VII,42
6389,ANDES,BOG-CHI,6,VII,19
6390,ANDES,BOG-CHI,7,VII,19
6391,ANDES,BOG-CHI,8,VII,20
6392,ANDES,BOG-CHI,9,VII,14
6393,ANDES,BOG-CHI,10,VII,25
6394,ANDES,BOG-CHI,11,VII,37
6395,ANDES,BOG-CHI,12,VII,32
6396,ANDES,BOG-CHI,13,VII,37
6397,ANDES,BOG-CHI,14,VII,33
6398,ANDES,BOG-CHI,15,VII,35
6399,ANDES,BOG-CHI,16,VII,57
6400,ANDES,BOG-CHI,17,VII,19
6401,ANDES,BOG-CHI,18,VII,8
6402,ANDES,BOG-CHI,19,VII,3
6403,ANDES,BOG-CHI,20,VII,10
6404,ANDES,BOG-CHI,21,VII,11
6405,ANDES,BOG-CHI,22,VII,32
6406,ANDES,BOG-CHI,23,VII,64
6407,FUSCA,BOG-CHI,0,I,6
6408,FUSCA,BOG-CHI,1,I,3
6409,FUSCA,BOG-CHI,2,I,7
6410,FUSCA,BOG-CHI,3,I,2
6411,FUSCA,BOG-CHI,4,I,8
6412,FUSCA,BOG-CHI,5,I,80
6413,FUSCA,BOG-CHI,6,I,244
6414,FUSCA,BOG-CHI,7,I,254
6415,FUSCA,BOG-CHI,8,I,212
6416,FUSCA,BOG-CHI,9,I,184
6417,FUSCA,BOG-CHI,10,I,224
6418,FUSCA,BOG-CHI,11,I,191
6419,FUSCA,BOG-CHI,12,I,234
6420,FUSCA,BOG-CHI,13,I,285
6421,FUSCA,BOG-CHI,14,I,387
6422,FUSCA,BOG-CHI,15,I,470
6423,FUSCA,BOG-CHI,16,I,426
6424,FUSCA,BOG-CHI,17,I,319
6425,FUSCA,BOG-CHI,18,I,306
6426,FUSCA,BOG-CHI,19,I,258
6427,FUSCA,BOG-CHI,20,I,317
6428,FUSCA,BOG-CHI,21,I,142
6429,FUSCA,BOG-CHI,22,I,61
6430,FUSCA,BOG-CHI,23,I,41
6431,FUSCA,BOG-CHI,5,II,5
6432,FUSCA,BOG-CHI,6,II,11
6433,FUSCA,BOG-CHI,7,II,3
6434,FUSCA,BOG-CHI,8,II,1
6435,FUSCA,BOG-CHI,12,II,6
6436,FUSCA,BOG-CHI,13,II,5
6437,FUSCA,BOG-CHI,14,II,7
6438,FUSCA,BOG-CHI,15,II,4
6439,FUSCA,BOG-CHI,16,II,8
6440,FUSCA,BOG-CHI,18,II,2
6441,FUSCA,BOG-CHI,19,II,1
6442,FUSCA,BOG-CHI,21,II,3
6443,FUSCA,BOG-CHI,22,II,1
6444,FUSCA,BOG-CHI,4,III,1
6445,FUSCA,BOG-CHI,5,III,5
6446,FUSCA,BOG-CHI,6,III,4
6447,FUSCA,BOG-CHI,7,III,4
6448,FUSCA,BOG-CHI,8,III,8
6449,FUSCA,BOG-CHI,9,III,5
6450,FUSCA,BOG-CHI,10,III,5
6451,FUSCA,BOG-CHI,11,III,6
6452,FUSCA,BOG-CHI,12,III,9
6453,FUSCA,BOG-CHI,13,III,7
6454,FUSCA,BOG-CHI,14,III,6
6455,FUSCA,BOG-CHI,15,III,5
6456,FUSCA,BOG-CHI,16,III,12
6457,FUSCA,BOG-CHI,17,III,11
6458,FUSCA,BOG-CHI,18,III,1
6459,FUSCA,BOG-CHI,19,III,6
6460,FUSCA,BOG-CHI,20,III,3
6461,FUSCA,BOG-CHI,21,III,5
6462,FUSCA,BOG-CHI,22,III,2
6463,FUSCA,BOG-CHI,23,III,4
6464,FUSCA,BOG-CHI,1,IV,1
6465,FUSCA,BOG-CHI,4,IV,4
6466,FUSCA,BOG-CHI,5,IV,2
6467,FUSCA,BOG-CHI,6,IV,9
6468,FUSCA,BOG-CHI,7,IV,3
6469,FUSCA,BOG-CHI,9,IV,5
6470,FUSCA,BOG-CHI,10,IV,2
6471,FUSCA,BOG-CHI,11,IV,1
6472,FUSCA,BOG-CHI,12,IV,4
6473,FUSCA,BOG-CHI,13,IV,3
6474,FUSCA,BOG-CHI,14,IV,3
6475,FUSCA,BOG-CHI,15,IV,3
6476,FUSCA,BOG-CHI,16,IV,10
6477,FUSCA,BOG-CHI,17,IV,11
6478,FUSCA,BOG-CHI,18,IV,5
6479,FUSCA,BOG-CHI,19,IV,4
6480,FUSCA,BOG-CHI,20,IV,2
6481,FUSCA,BOG-CHI,21,IV,1
6482,FUSCA,BOG-CHI,22,IV,1
6483,FUSCA,BOG-CHI,4,V,3
6484,FUSCA,BOG-CHI,7,V,2
6485,FUSCA,BOG-CHI,8,V,3
6486,FUSCA,BOG-CHI,9,V,1
6487,FUSCA,BOG-CHI,10,V,1
6488,FUSCA,BOG-CHI,12,V,1
6489,FUSCA,BOG-CHI,14,V,1
6490,FUSCA,BOG-CHI,17,V,2
6491,FUSCA,BOG-CHI,12,VI,1
6492,FUSCA,BOG-CHI,14,VI,2
6493,FUSCA,BOG-CHI,5,VII,1
6494,FUSCA,BOG-CHI,16,VII,2
6495,UNISABANA,BOG-CHI,0,V,2
6496,UNISABANA,BOG-CHI,3,V,1
6497,UNISABANA,BOG-CHI,4,V,4
6498,UNISABANA,BOG-CHI,5,V,8
6499,UNISABANA,BOG-CHI,6,V,5
6500,UNISABANA,BOG-CHI,7,V,2
6501,UNISABANA,BOG-CHI,8,V,4
6502,UNISABANA,BOG-CHI,9,V,9
6503,UNISABANA,BOG-CHI,10,V,7
6504,UNISABANA,BOG-CHI,11,V,3
6505,UNISABANA,BOG-CHI,12,V,10
6506,UNISABANA,BOG-CHI,13,V,5
6507,UNISABANA,BOG-CHI,14,V,7
6508,UNISABANA,BOG-CHI,15,V,6
6509,UNISABANA,BOG-CHI,16,V,5
6510,UNISABANA,BOG-CHI,17,V,2
6511,UNISABANA,BOG-CHI,18,V,2
6512,UNISABANA,BOG-CHI,19,V,2
6513,UNISABANA,BOG-CHI,20,V,1
6514,UNISABANA,BOG-CHI,21,V,3
6515,UNISABANA,BOG-CHI,22,V,1
6516,UNISABANA,BOG-CHI,23,V,5
6517,UNISABANA,BOG-CHI,0,VI,1
6518,UNISABANA,BOG-CHI,2,VI,3
6519,UNISABANA,BOG-CHI,3,VI,3
6520,UNISABANA,BOG-CHI,4,VI,4
6521,UNISABANA,BOG-CHI,5,VI,7
6522,UNISABANA,BOG-CHI,6,VI,2
6523,UNISABANA,BOG-CHI,7,VI,1
6524,UNISABANA,BOG-CHI,8,VI,2
6525,UNISABANA,BOG-CHI,9,VI,4
6526,UNISABANA,BOG-CHI,10,VI,1
6527,UNISABANA,BOG-CHI,11,VI,5
6528,UNISABANA,BOG-CHI,12,VI,10
6529,UNISABANA,BOG-CHI,13,VI,6
6530,UNISABANA,BOG-CHI,14,VI,6
6531,UNISABANA,BOG-CHI,15,VI,6
6532,UNISABANA,BOG-CHI,16,VI,3
6533,UNISABANA,BOG-CHI,17,VI,8
6534,UNISABANA,BOG-CHI,18,VI,2
6535,UNISABANA,BOG-CHI,19,VI,2
6536,UNISABANA,BOG-CHI,20,VI,5
6537,UNISABANA,BOG-CHI,23,VI,5
