,estacion,sentido,hora,categoria,valorTabulado,fecha
19293,ANDES,BOG-CHI,7,VI,270000,2021-10-03
19294,ANDES,BOG-CHI,8,VI,405000,2021-10-03
19295,ANDES,BOG-CHI,9,VI,225000,2021-10-03
19296,ANDES,BOG-CHI,10,VI,405000,2021-10-03
19297,ANDES,BOG-CHI,11,VI,630000,2021-10-03
19298,ANDES,BOG-CHI,12,VI,135000,2021-10-03
19299,ANDES,BOG-CHI,13,VI,270000,2021-10-03
19300,ANDES,BOG-CHI,14,VI,180000,2021-10-03
19301,ANDES,BOG-CHI,15,VI,405000,2021-10-03
19302,ANDES,BOG-CHI,16,VI,90000,2021-10-03
19303,ANDES,BOG-CHI,18,VI,45000,2021-10-03
19304,ANDES,BOG-CHI,19,VI,135000,2021-10-03
19305,ANDES,BOG-CHI,20,VI,135000,2021-10-03
19306,ANDES,BOG-CHI,21,VI,180000,2021-10-03
19307,ANDES,BOG-CHI,22,VI,45000,2021-10-03
19308,ANDES,BOG-CHI,23,VI,225000,2021-10-03
19309,ANDES,BOG-CHI,0,VII,598800,2021-10-03
19310,ANDES,BOG-CHI,1,VII,748500,2021-10-03
19311,ANDES,BOG-CHI,2,VII,598800,2021-10-03
19312,ANDES,BOG-CHI,3,VII,598800,2021-10-03
19313,ANDES,BOG-CHI,4,VII,548900,2021-10-03
19314,ANDES,BOG-CHI,5,VII,848300,2021-10-03
19315,ANDES,BOG-CHI,6,VII,598800,2021-10-03
19316,ANDES,BOG-CHI,7,VII,648700,2021-10-03
19317,ANDES,BOG-CHI,8,VII,449100,2021-10-03
19318,ANDES,BOG-CHI,9,VII,598800,2021-10-03
19319,ANDES,BOG-CHI,10,VII,748500,2021-10-03
19320,ANDES,BOG-CHI,11,VII,548900,2021-10-03
19321,ANDES,BOG-CHI,12,VII,499000,2021-10-03
19322,ANDES,BOG-CHI,13,VII,349300,2021-10-03
19323,ANDES,BOG-CHI,14,VII,449100,2021-10-03
19324,ANDES,BOG-CHI,15,VII,648700,2021-10-03
19325,ANDES,BOG-CHI,16,VII,199600,2021-10-03
19326,ANDES,BOG-CHI,17,VII,149700,2021-10-03
19327,ANDES,BOG-CHI,18,VII,99800,2021-10-03
19328,ANDES,BOG-CHI,19,VII,349300,2021-10-03
19329,ANDES,BOG-CHI,20,VII,349300,2021-10-03
19330,ANDES,BOG-CHI,21,VII,399200,2021-10-03
19331,ANDES,BOG-CHI,22,VII,249500,2021-10-03
19332,ANDES,BOG-CHI,23,VII,548900,2021-10-03
19333,FUSCA,BOG-CHI,0,I,127400,2021-10-03
19334,FUSCA,BOG-CHI,1,I,63700,2021-10-03
19335,FUSCA,BOG-CHI,2,I,27300,2021-10-03
19336,FUSCA,BOG-CHI,3,I,45500,2021-10-03
19337,FUSCA,BOG-CHI,4,I,109200,2021-10-03
19338,FUSCA,BOG-CHI,5,I,227500,2021-10-03
19339,FUSCA,BOG-CHI,6,I,973700,2021-10-03
19340,FUSCA,BOG-CHI,7,I,2711800,2021-10-03
19341,FUSCA,BOG-CHI,8,I,1974700,2021-10-03
19342,FUSCA,BOG-CHI,9,I,2648100,2021-10-03
19343,FUSCA,BOG-CHI,10,I,2584400,2021-10-03
19344,FUSCA,BOG-CHI,11,I,2766400,2021-10-03
19345,FUSCA,BOG-CHI,12,I,3112200,2021-10-03
19346,FUSCA,BOG-CHI,13,I,3094000,2021-10-03
19347,FUSCA,BOG-CHI,14,I,3003000,2021-10-03
19348,FUSCA,BOG-CHI,15,I,973700,2021-10-03
19349,FUSCA,BOG-CHI,21,I,27300,2021-10-03
19350,FUSCA,BOG-CHI,22,I,154700,2021-10-03
19351,FUSCA,BOG-CHI,23,I,54600,2021-10-03
19352,FUSCA,BOG-CHI,7,II,31600,2021-10-03
19353,FUSCA,BOG-CHI,8,II,63200,2021-10-03
19354,FUSCA,BOG-CHI,13,II,15800,2021-10-03
19355,FUSCA,BOG-CHI,5,III,20400,2021-10-03
19356,FUSCA,BOG-CHI,6,III,10200,2021-10-03
19357,FUSCA,BOG-CHI,7,III,30600,2021-10-03
19358,FUSCA,BOG-CHI,8,III,30600,2021-10-03
19359,FUSCA,BOG-CHI,11,III,20400,2021-10-03
19360,FUSCA,BOG-CHI,12,III,10200,2021-10-03
19361,FUSCA,BOG-CHI,23,III,10200,2021-10-03
19362,FUSCA,BOG-CHI,7,IV,23000,2021-10-03
19363,FUSCA,BOG-CHI,13,IV,23000,2021-10-03
19364,FUSCA,BOG-CHI,4,V,35000,2021-10-03
19365,UNISABANA,BOG-CHI,2,V,35000,2021-10-03
19366,UNISABANA,BOG-CHI,3,V,70000,2021-10-03
19367,UNISABANA,BOG-CHI,5,V,35000,2021-10-03
19368,UNISABANA,BOG-CHI,7,V,35000,2021-10-03
19369,UNISABANA,BOG-CHI,8,V,35000,2021-10-03
19370,UNISABANA,BOG-CHI,10,V,35000,2021-10-03
19371,UNISABANA,BOG-CHI,11,V,70000,2021-10-03
19372,UNISABANA,BOG-CHI,14,V,35000,2021-10-03
19373,UNISABANA,BOG-CHI,15,V,35000,2021-10-03
19374,UNISABANA,BOG-CHI,22,V,70000,2021-10-03
19375,UNISABANA,BOG-CHI,0,VI,90000,2021-10-03
19376,UNISABANA,BOG-CHI,3,VI,45000,2021-10-03
19377,UNISABANA,BOG-CHI,4,VI,45000,2021-10-03
19378,UNISABANA,BOG-CHI,7,VI,90000,2021-10-03
19379,UNISABANA,BOG-CHI,8,VI,45000,2021-10-03
19380,UNISABANA,BOG-CHI,9,VI,270000,2021-10-03
19381,UNISABANA,BOG-CHI,10,VI,45000,2021-10-03
19382,UNISABANA,BOG-CHI,11,VI,135000,2021-10-03
19383,UNISABANA,BOG-CHI,12,VI,45000,2021-10-03
19384,UNISABANA,BOG-CHI,13,VI,135000,2021-10-03
19385,UNISABANA,BOG-CHI,15,VI,45000,2021-10-03
19386,UNISABANA,BOG-CHI,16,VI,45000,2021-10-03
19387,UNISABANA,BOG-CHI,21,VI,45000,2021-10-03
19388,UNISABANA,BOG-CHI,22,VI,135000,2021-10-03
19389,UNISABANA,BOG-CHI,23,VI,45000,2021-10-03
19390,UNISABANA,BOG-CHI,1,VII,99800,2021-10-03
19391,UNISABANA,BOG-CHI,2,VII,49900,2021-10-03
19392,UNISABANA,BOG-CHI,3,VII,99800,2021-10-03
19393,UNISABANA,BOG-CHI,4,VII,49900,2021-10-03
19394,UNISABANA,BOG-CHI,5,VII,99800,2021-10-03
19395,UNISABANA,BOG-CHI,6,VII,149700,2021-10-03
19396,UNISABANA,BOG-CHI,7,VII,99800,2021-10-03
19397,UNISABANA,BOG-CHI,8,VII,49900,2021-10-03
19398,UNISABANA,BOG-CHI,9,VII,199600,2021-10-03
19399,UNISABANA,BOG-CHI,10,VII,199600,2021-10-03
19400,UNISABANA,BOG-CHI,11,VII,149700,2021-10-03
19401,UNISABANA,BOG-CHI,12,VII,99800,2021-10-03
19402,UNISABANA,BOG-CHI,13,VII,49900,2021-10-03
19403,UNISABANA,BOG-CHI,14,VII,99800,2021-10-03
19404,UNISABANA,BOG-CHI,15,VII,99800,2021-10-03
19405,UNISABANA,BOG-CHI,16,VII,99800,2021-10-03
19406,UNISABANA,BOG-CHI,17,VII,99800,2021-10-03
19407,UNISABANA,BOG-CHI,19,VII,49900,2021-10-03
19408,UNISABANA,BOG-CHI,20,VII,99800,2021-10-03
19409,UNISABANA,BOG-CHI,21,VII,49900,2021-10-03
19410,UNISABANA,BOG-CHI,22,VII,99800,2021-10-03
19411,ANDES,BOG-CHI,0,I,36400,2021-10-03
19412,ANDES,BOG-CHI,17,I,63700000,2021-10-03
19413,ANDES,BOG-CHI,18,I,400400,2021-10-03
19414,ANDES,BOG-CHI,22,I,9100,2021-10-03
19415,ANDES,BOG-CHI,0,I,1638000,2021-10-04
19416,ANDES,BOG-CHI,1,I,755300,2021-10-04
19417,ANDES,BOG-CHI,2,I,555100,2021-10-04
19418,ANDES,BOG-CHI,3,I,1028300,2021-10-04
19419,ANDES,BOG-CHI,4,I,3221400,2021-10-04
19420,ANDES,BOG-CHI,5,I,11720800,2021-10-04
19421,ANDES,BOG-CHI,6,I,15406300,2021-10-04
19422,ANDES,BOG-CHI,7,I,9800700,2021-10-04
19423,ANDES,BOG-CHI,8,I,14114100,2021-10-04
19424,ANDES,BOG-CHI,9,I,14168700,2021-10-04
19425,ANDES,BOG-CHI,10,I,12912900,2021-10-04
19426,ANDES,BOG-CHI,11,I,12266800,2021-10-04
19427,ANDES,BOG-CHI,12,I,13140400,2021-10-04
19428,ANDES,BOG-CHI,13,I,13750100,2021-10-04
19429,ANDES,BOG-CHI,14,I,14632800,2021-10-04
19430,ANDES,BOG-CHI,15,I,17035200,2021-10-04
19431,ANDES,BOG-CHI,16,I,14760200,2021-10-04
19432,ANDES,BOG-CHI,17,I,14132300,2021-10-04
19433,ANDES,BOG-CHI,18,I,14350700,2021-10-04
19434,ANDES,BOG-CHI,19,I,13804700,2021-10-04
19435,ANDES,BOG-CHI,20,I,11247600,2021-10-04
19436,ANDES,BOG-CHI,21,I,6515600,2021-10-04
19437,ANDES,BOG-CHI,22,I,3803800,2021-10-04
19438,ANDES,BOG-CHI,23,I,1801800,2021-10-04
19439,ANDES,BOG-CHI,0,II,316000,2021-10-04
19440,ANDES,BOG-CHI,1,II,94800,2021-10-04
19441,ANDES,BOG-CHI,2,II,79000,2021-10-04
19442,ANDES,BOG-CHI,3,II,79000,2021-10-04
19443,ANDES,BOG-CHI,4,II,474000,2021-10-04
19444,ANDES,BOG-CHI,5,II,2259400,2021-10-04
19445,ANDES,BOG-CHI,6,II,3697200,2021-10-04
19446,ANDES,BOG-CHI,7,II,2528000,2021-10-04
19447,ANDES,BOG-CHI,8,II,2938800,2021-10-04
19448,ANDES,BOG-CHI,9,II,2322600,2021-10-04
19449,ANDES,BOG-CHI,10,II,1990800,2021-10-04
19450,ANDES,BOG-CHI,11,II,1959200,2021-10-04
19451,ANDES,BOG-CHI,12,II,2069800,2021-10-04
19452,ANDES,BOG-CHI,13,II,2148800,2021-10-04
19453,ANDES,BOG-CHI,14,II,2022400,2021-10-04
19454,ANDES,BOG-CHI,15,II,3096800,2021-10-04
19455,ANDES,BOG-CHI,16,II,2575400,2021-10-04
19456,ANDES,BOG-CHI,17,II,2417400,2021-10-04
19457,ANDES,BOG-CHI,18,II,2417400,2021-10-04
19458,ANDES,BOG-CHI,19,II,1817000,2021-10-04
19459,ANDES,BOG-CHI,20,II,1311400,2021-10-04
19460,ANDES,BOG-CHI,21,II,1153400,2021-10-04
19461,ANDES,BOG-CHI,22,II,521400,2021-10-04
19462,ANDES,BOG-CHI,23,II,173800,2021-10-04
19463,ANDES,BOG-CHI,0,III,153000,2021-10-04
19464,ANDES,BOG-CHI,1,III,142800,2021-10-04
19465,ANDES,BOG-CHI,2,III,142800,2021-10-04
19466,ANDES,BOG-CHI,3,III,397800,2021-10-04
19467,ANDES,BOG-CHI,4,III,673200,2021-10-04
19468,ANDES,BOG-CHI,5,III,1285200,2021-10-04
19469,ANDES,BOG-CHI,6,III,958800,2021-10-04
19470,ANDES,BOG-CHI,7,III,907800,2021-10-04
19471,ANDES,BOG-CHI,8,III,1315800,2021-10-04
19472,ANDES,BOG-CHI,9,III,1122000,2021-10-04
19473,ANDES,BOG-CHI,10,III,1224000,2021-10-04
19474,ANDES,BOG-CHI,11,III,1326000,2021-10-04
19475,ANDES,BOG-CHI,12,III,1244400,2021-10-04
19476,ANDES,BOG-CHI,13,III,1193400,2021-10-04
19477,ANDES,BOG-CHI,14,III,938400,2021-10-04
19478,ANDES,BOG-CHI,15,III,1213800,2021-10-04
19479,ANDES,BOG-CHI,16,III,1183200,2021-10-04
19480,ANDES,BOG-CHI,17,III,765000,2021-10-04
19481,ANDES,BOG-CHI,18,III,734400,2021-10-04
19482,ANDES,BOG-CHI,19,III,663000,2021-10-04
19483,ANDES,BOG-CHI,20,III,550800,2021-10-04
19484,ANDES,BOG-CHI,21,III,448800,2021-10-04
19485,ANDES,BOG-CHI,22,III,295800,2021-10-04
19486,ANDES,BOG-CHI,23,III,204000,2021-10-04
19487,ANDES,BOG-CHI,0,IV,230000,2021-10-04
19488,ANDES,BOG-CHI,1,IV,92000,2021-10-04
19489,ANDES,BOG-CHI,2,IV,299000,2021-10-04
19490,ANDES,BOG-CHI,3,IV,299000,2021-10-04
19491,ANDES,BOG-CHI,4,IV,851000,2021-10-04
19492,ANDES,BOG-CHI,5,IV,966000,2021-10-04
19493,ANDES,BOG-CHI,6,IV,828000,2021-10-04
19494,ANDES,BOG-CHI,7,IV,230000,2021-10-04
19495,ANDES,BOG-CHI,8,IV,598000,2021-10-04
19496,ANDES,BOG-CHI,9,IV,644000,2021-10-04
19497,ANDES,BOG-CHI,10,IV,874000,2021-10-04
19498,ANDES,BOG-CHI,11,IV,1150000,2021-10-04
19499,ANDES,BOG-CHI,12,IV,897000,2021-10-04
19500,ANDES,BOG-CHI,13,IV,920000,2021-10-04
19501,ANDES,BOG-CHI,14,IV,897000,2021-10-04
19502,ANDES,BOG-CHI,15,IV,1150000,2021-10-04
19503,ANDES,BOG-CHI,16,IV,1035000,2021-10-04
19504,ANDES,BOG-CHI,17,IV,552000,2021-10-04
19505,ANDES,BOG-CHI,18,IV,460000,2021-10-04
19506,ANDES,BOG-CHI,19,IV,874000,2021-10-04
19507,ANDES,BOG-CHI,20,IV,805000,2021-10-04
19508,ANDES,BOG-CHI,21,IV,667000,2021-10-04
19509,ANDES,BOG-CHI,22,IV,322000,2021-10-04
19510,ANDES,BOG-CHI,23,IV,345000,2021-10-04
19511,ANDES,BOG-CHI,0,V,70000,2021-10-04
19512,ANDES,BOG-CHI,1,V,140000,2021-10-04
19513,ANDES,BOG-CHI,2,V,140000,2021-10-04
19514,ANDES,BOG-CHI,3,V,350000,2021-10-04
19515,ANDES,BOG-CHI,4,V,770000,2021-10-04
19516,ANDES,BOG-CHI,5,V,805000,2021-10-04
19517,ANDES,BOG-CHI,6,V,595000,2021-10-04
19518,ANDES,BOG-CHI,7,V,210000,2021-10-04
19519,ANDES,BOG-CHI,8,V,385000,2021-10-04
19520,ANDES,BOG-CHI,9,V,560000,2021-10-04
19521,ANDES,BOG-CHI,10,V,385000,2021-10-04
19522,ANDES,BOG-CHI,11,V,945000,2021-10-04
19523,ANDES,BOG-CHI,12,V,1050000,2021-10-04
19524,ANDES,BOG-CHI,13,V,560000,2021-10-04
19525,ANDES,BOG-CHI,14,V,1050000,2021-10-04
19526,ANDES,BOG-CHI,15,V,525000,2021-10-04
19527,ANDES,BOG-CHI,16,V,525000,2021-10-04
19528,ANDES,BOG-CHI,17,V,490000,2021-10-04
19529,ANDES,BOG-CHI,18,V,315000,2021-10-04
19530,ANDES,BOG-CHI,19,V,840000,2021-10-04
19531,ANDES,BOG-CHI,20,V,140000,2021-10-04
19532,ANDES,BOG-CHI,21,V,105000,2021-10-04
19533,ANDES,BOG-CHI,22,V,210000,2021-10-04
19534,ANDES,BOG-CHI,23,V,140000,2021-10-04
19535,ANDES,BOG-CHI,0,VI,315000,2021-10-04
19536,ANDES,BOG-CHI,1,VI,495000,2021-10-04
19537,ANDES,BOG-CHI,2,VI,315000,2021-10-04
19538,ANDES,BOG-CHI,3,VI,450000,2021-10-04
19539,ANDES,BOG-CHI,4,VI,1035000,2021-10-04
19540,ANDES,BOG-CHI,5,VI,1080000,2021-10-04
19541,ANDES,BOG-CHI,6,VI,765000,2021-10-04
19542,ANDES,BOG-CHI,7,VI,495000,2021-10-04
19543,ANDES,BOG-CHI,8,VI,315000,2021-10-04
19544,ANDES,BOG-CHI,9,VI,855000,2021-10-04
19545,ANDES,BOG-CHI,10,VI,1170000,2021-10-04
19546,ANDES,BOG-CHI,11,VI,1035000,2021-10-04
19547,ANDES,BOG-CHI,12,VI,765000,2021-10-04
19548,ANDES,BOG-CHI,13,VI,990000,2021-10-04
19549,ANDES,BOG-CHI,14,VI,945000,2021-10-04
19550,ANDES,BOG-CHI,15,VI,1035000,2021-10-04
19551,ANDES,BOG-CHI,16,VI,1215000,2021-10-04
19552,ANDES,BOG-CHI,17,VI,990000,2021-10-04
19553,ANDES,BOG-CHI,18,VI,810000,2021-10-04
19554,ANDES,BOG-CHI,19,VI,630000,2021-10-04
19555,ANDES,BOG-CHI,20,VI,1215000,2021-10-04
19556,ANDES,BOG-CHI,21,VI,405000,2021-10-04
19557,ANDES,BOG-CHI,22,VI,675000,2021-10-04
19558,ANDES,BOG-CHI,23,VI,180000,2021-10-04
19559,ANDES,BOG-CHI,0,VII,1047900,2021-10-04
19560,ANDES,BOG-CHI,1,VII,548900,2021-10-04
19561,ANDES,BOG-CHI,2,VII,1546900,2021-10-04
19562,ANDES,BOG-CHI,3,VII,1447100,2021-10-04
19563,ANDES,BOG-CHI,4,VII,2594800,2021-10-04
19564,ANDES,BOG-CHI,5,VII,2944100,2021-10-04
19565,ANDES,BOG-CHI,6,VII,1097800,2021-10-04
19566,ANDES,BOG-CHI,7,VII,598800,2021-10-04
19567,ANDES,BOG-CHI,8,VII,1047900,2021-10-04
19568,ANDES,BOG-CHI,9,VII,898200,2021-10-04
19569,ANDES,BOG-CHI,10,VII,998000,2021-10-04
19570,ANDES,BOG-CHI,11,VII,1746500,2021-10-04
19571,ANDES,BOG-CHI,12,VII,1497000,2021-10-04
19572,ANDES,BOG-CHI,13,VII,2045900,2021-10-04
19573,ANDES,BOG-CHI,14,VII,1297400,2021-10-04
19574,ANDES,BOG-CHI,15,VII,1696600,2021-10-04
19575,ANDES,BOG-CHI,16,VII,2245500,2021-10-04
19576,ANDES,BOG-CHI,17,VII,1397200,2021-10-04
19577,ANDES,BOG-CHI,18,VII,1397200,2021-10-04
19578,ANDES,BOG-CHI,19,VII,1596800,2021-10-04
19579,ANDES,BOG-CHI,20,VII,1447100,2021-10-04
19580,ANDES,BOG-CHI,21,VII,1147700,2021-10-04
19581,ANDES,BOG-CHI,22,VII,1247500,2021-10-04
19582,ANDES,BOG-CHI,23,VII,998000,2021-10-04
19583,FUSCA,BOG-CHI,0,I,36400,2021-10-04
19584,FUSCA,BOG-CHI,2,I,27300,2021-10-04
19585,FUSCA,BOG-CHI,3,I,45500,2021-10-04
19586,FUSCA,BOG-CHI,4,I,54600,2021-10-04
19587,FUSCA,BOG-CHI,5,I,764400,2021-10-04
19588,FUSCA,BOG-CHI,6,I,2120300,2021-10-04
19589,FUSCA,BOG-CHI,7,I,2275000,2021-10-04
19590,FUSCA,BOG-CHI,8,I,2102100,2021-10-04
19591,FUSCA,BOG-CHI,9,I,1592500,2021-10-04
19592,FUSCA,BOG-CHI,10,I,1037400,2021-10-04
19593,FUSCA,BOG-CHI,11,I,1019200,2021-10-04
19594,FUSCA,BOG-CHI,12,I,1228500,2021-10-04
19595,FUSCA,BOG-CHI,13,I,1556100,2021-10-04
19596,FUSCA,BOG-CHI,14,I,2011100,2021-10-04
19597,FUSCA,BOG-CHI,15,I,2284100,2021-10-04
19598,FUSCA,BOG-CHI,16,I,1719900,2021-10-04
19599,FUSCA,BOG-CHI,17,I,1510600,2021-10-04
19600,FUSCA,BOG-CHI,18,I,1255800,2021-10-04
19601,FUSCA,BOG-CHI,19,I,782600,2021-10-04
19602,FUSCA,BOG-CHI,20,I,455000,2021-10-04
19603,FUSCA,BOG-CHI,21,I,236600,2021-10-04
19604,FUSCA,BOG-CHI,22,I,145600,2021-10-04
19605,FUSCA,BOG-CHI,23,I,54600,2021-10-04
19606,FUSCA,BOG-CHI,5,II,110600,2021-10-04
19607,FUSCA,BOG-CHI,6,II,252800,2021-10-04
19608,FUSCA,BOG-CHI,7,II,110600,2021-10-04
19609,FUSCA,BOG-CHI,8,II,31600,2021-10-04
19610,FUSCA,BOG-CHI,10,II,63200,2021-10-04
19611,FUSCA,BOG-CHI,12,II,15800,2021-10-04
19612,FUSCA,BOG-CHI,13,II,47400,2021-10-04
19613,FUSCA,BOG-CHI,14,II,142200,2021-10-04
19614,FUSCA,BOG-CHI,15,II,300200,2021-10-04
19615,FUSCA,BOG-CHI,16,II,110600,2021-10-04
19616,FUSCA,BOG-CHI,17,II,94800,2021-10-04
19617,FUSCA,BOG-CHI,18,II,15800,2021-10-04
19618,FUSCA,BOG-CHI,21,II,15800,2021-10-04
19619,FUSCA,BOG-CHI,4,III,10200,2021-10-04
19620,FUSCA,BOG-CHI,5,III,30600,2021-10-04
19621,FUSCA,BOG-CHI,6,III,30600,2021-10-04
19622,FUSCA,BOG-CHI,7,III,30600,2021-10-04
19623,FUSCA,BOG-CHI,8,III,51000,2021-10-04
19624,FUSCA,BOG-CHI,9,III,61200,2021-10-04
19625,FUSCA,BOG-CHI,10,III,71400,2021-10-04
19626,FUSCA,BOG-CHI,11,III,51000,2021-10-04
19627,FUSCA,BOG-CHI,12,III,40800,2021-10-04
19628,FUSCA,BOG-CHI,13,III,61200,2021-10-04
19629,FUSCA,BOG-CHI,14,III,10200,2021-10-04
19630,FUSCA,BOG-CHI,15,III,20400,2021-10-04
19631,FUSCA,BOG-CHI,16,III,30600,2021-10-04
19632,FUSCA,BOG-CHI,17,III,30600,2021-10-04
19633,FUSCA,BOG-CHI,19,III,20400,2021-10-04
19634,FUSCA,BOG-CHI,22,III,10200,2021-10-04
19635,FUSCA,BOG-CHI,2,IV,23000,2021-10-04
19636,FUSCA,BOG-CHI,3,IV,23000,2021-10-04
19637,FUSCA,BOG-CHI,4,IV,69000,2021-10-04
19638,FUSCA,BOG-CHI,5,IV,161000,2021-10-04
19639,FUSCA,BOG-CHI,6,IV,230000,2021-10-04
19640,FUSCA,BOG-CHI,7,IV,138000,2021-10-04
19641,FUSCA,BOG-CHI,8,IV,115000,2021-10-04
19642,FUSCA,BOG-CHI,9,IV,46000,2021-10-04
19643,FUSCA,BOG-CHI,10,IV,115000,2021-10-04
19644,FUSCA,BOG-CHI,11,IV,115000,2021-10-04
19645,FUSCA,BOG-CHI,12,IV,46000,2021-10-04
19646,FUSCA,BOG-CHI,13,IV,115000,2021-10-04
19647,FUSCA,BOG-CHI,14,IV,69000,2021-10-04
19648,FUSCA,BOG-CHI,15,IV,92000,2021-10-04
19649,FUSCA,BOG-CHI,16,IV,92000,2021-10-04
19650,FUSCA,BOG-CHI,17,IV,46000,2021-10-04
19651,FUSCA,BOG-CHI,21,IV,23000,2021-10-04
19652,FUSCA,BOG-CHI,5,V,70000,2021-10-04
19653,FUSCA,BOG-CHI,6,V,105000,2021-10-04
19654,FUSCA,BOG-CHI,9,V,35000,2021-10-04
19655,FUSCA,BOG-CHI,12,V,35000,2021-10-04
19656,FUSCA,BOG-CHI,16,V,70000,2021-10-04
19657,FUSCA,BOG-CHI,7,VII,49900,2021-10-04
19658,UNISABANA,BOG-CHI,3,V,70000,2021-10-04
19659,UNISABANA,BOG-CHI,4,V,105000,2021-10-04
19660,UNISABANA,BOG-CHI,5,V,280000,2021-10-04
19661,UNISABANA,BOG-CHI,6,V,105000,2021-10-04
19662,UNISABANA,BOG-CHI,8,V,140000,2021-10-04
19663,UNISABANA,BOG-CHI,9,V,175000,2021-10-04
19664,UNISABANA,BOG-CHI,10,V,245000,2021-10-04
19665,UNISABANA,BOG-CHI,11,V,245000,2021-10-04
19666,UNISABANA,BOG-CHI,12,V,210000,2021-10-04
19667,UNISABANA,BOG-CHI,13,V,105000,2021-10-04
19668,UNISABANA,BOG-CHI,14,V,245000,2021-10-04
19669,UNISABANA,BOG-CHI,15,V,105000,2021-10-04
19670,UNISABANA,BOG-CHI,16,V,140000,2021-10-04
19671,UNISABANA,BOG-CHI,17,V,70000,2021-10-04
19672,UNISABANA,BOG-CHI,18,V,70000,2021-10-04
19673,UNISABANA,BOG-CHI,19,V,105000,2021-10-04
19674,UNISABANA,BOG-CHI,20,V,35000,2021-10-04
19675,UNISABANA,BOG-CHI,21,V,70000,2021-10-04
19676,UNISABANA,BOG-CHI,22,V,70000,2021-10-04
19677,UNISABANA,BOG-CHI,23,V,105000,2021-10-04
19678,UNISABANA,BOG-CHI,0,VI,45000,2021-10-04
19679,UNISABANA,BOG-CHI,1,VI,45000,2021-10-04
19680,UNISABANA,BOG-CHI,2,VI,45000,2021-10-04
19681,UNISABANA,BOG-CHI,3,VI,45000,2021-10-04
19682,UNISABANA,BOG-CHI,4,VI,45000,2021-10-04
19683,UNISABANA,BOG-CHI,5,VI,225000,2021-10-04
19684,UNISABANA,BOG-CHI,6,VI,90000,2021-10-04
19685,UNISABANA,BOG-CHI,7,VI,90000,2021-10-04
19686,UNISABANA,BOG-CHI,8,VI,225000,2021-10-04
19687,UNISABANA,BOG-CHI,9,VI,135000,2021-10-04
19688,UNISABANA,BOG-CHI,10,VI,450000,2021-10-04
19689,UNISABANA,BOG-CHI,11,VI,225000,2021-10-04
19690,UNISABANA,BOG-CHI,12,VI,315000,2021-10-04
19691,UNISABANA,BOG-CHI,13,VI,405000,2021-10-04
19692,UNISABANA,BOG-CHI,14,VI,180000,2021-10-04
19693,UNISABANA,BOG-CHI,15,VI,405000,2021-10-04
19694,UNISABANA,BOG-CHI,16,VI,270000,2021-10-04
19695,UNISABANA,BOG-CHI,17,VI,315000,2021-10-04
19696,UNISABANA,BOG-CHI,18,VI,135000,2021-10-04
19697,UNISABANA,BOG-CHI,19,VI,225000,2021-10-04
19698,UNISABANA,BOG-CHI,20,VI,225000,2021-10-04
19699,UNISABANA,BOG-CHI,21,VI,270000,2021-10-04
19700,UNISABANA,BOG-CHI,22,VI,90000,2021-10-04
19701,UNISABANA,BOG-CHI,23,VI,90000,2021-10-04
19702,UNISABANA,BOG-CHI,2,VII,99800,2021-10-04
19703,UNISABANA,BOG-CHI,3,VII,199600,2021-10-04
19704,UNISABANA,BOG-CHI,4,VII,99800,2021-10-04
19705,UNISABANA,BOG-CHI,5,VII,299400,2021-10-04
19706,UNISABANA,BOG-CHI,6,VII,99800,2021-10-04
19707,UNISABANA,BOG-CHI,8,VII,99800,2021-10-04
19708,UNISABANA,BOG-CHI,9,VII,299400,2021-10-04
19709,UNISABANA,BOG-CHI,10,VII,149700,2021-10-04
19710,UNISABANA,BOG-CHI,11,VII,249500,2021-10-04
19711,UNISABANA,BOG-CHI,12,VII,349300,2021-10-04
19712,UNISABANA,BOG-CHI,13,VII,299400,2021-10-04
19713,UNISABANA,BOG-CHI,14,VII,399200,2021-10-04
19714,UNISABANA,BOG-CHI,15,VII,299400,2021-10-04
19715,UNISABANA,BOG-CHI,16,VII,249500,2021-10-04
19716,UNISABANA,BOG-CHI,17,VII,99800,2021-10-04
19717,UNISABANA,BOG-CHI,18,VII,99800,2021-10-04
19718,UNISABANA,BOG-CHI,19,VII,49900,2021-10-04
19719,UNISABANA,BOG-CHI,20,VII,149700,2021-10-04
19720,UNISABANA,BOG-CHI,21,VII,49900,2021-10-04
19721,UNISABANA,BOG-CHI,22,VII,49900,2021-10-04
19722,UNISABANA,BOG-CHI,23,VII,199600,2021-10-04
19723,ANDES,BOG-CHI,0,I,36400,2021-10-04
19724,ANDES,BOG-CHI,18,I,200200,2021-10-04
19725,ANDES,BOG-CHI,0,I,1419600,2021-10-05
19726,ANDES,BOG-CHI,1,I,700700,2021-10-05
19727,ANDES,BOG-CHI,2,I,491400,2021-10-05
19728,ANDES,BOG-CHI,3,I,900900,2021-10-05
19729,ANDES,BOG-CHI,4,I,2839200,2021-10-05
19730,ANDES,BOG-CHI,5,I,10956400,2021-10-05
19731,ANDES,BOG-CHI,6,I,14905800,2021-10-05
19732,ANDES,BOG-CHI,7,I,10974600,2021-10-05
19733,ANDES,BOG-CHI,8,I,17244500,2021-10-05
19734,ANDES,BOG-CHI,9,I,15943200,2021-10-05
19735,ANDES,BOG-CHI,10,I,14141400,2021-10-05
19736,ANDES,BOG-CHI,11,I,12840100,2021-10-05
